Employee_ID;Salary;Department
4365;8359;2
5307;3530;4
7388;1778;2
4420;8718;3
937;5290;0
7330;1818;7
8122;7747;6
3243;1593;3
3348;6191;6
7753;8945;1
7405;7689;1
212;8680;1
7596;4031;3
2972;6545;6
4775;7462;5
7250;8968;5
6296;3042;0
9798;5303;6
703;6661;0
8486;2969;6
1782;4721;3
610;9173;3
9035;4406;5
8066;1744;6
7659;4798;4
6722;6559;2
8570;5799;2
21;5584;1
157;6143;2
8881;9276;4
7661;4789;1
911;9321;6
4473;1386;5
8204;3302;6
7511;5634;5
6748;9118;7
8185;4355;0
4120;3761;3
9324;4860;3
7337;7093;0
8106;7732;4
2731;2259;6
7116;9161;6
3187;3356;0
3543;6527;5
5647;7569;7
169;1884;2
3908;9061;2
4998;7448;2
9356;6973;2
961;5867;1
9395;8893;6
7292;2817;5
3532;7016;4
6675;8995;1
5545;6054;0
6402;4439;6
5679;7894;7
3416;4677;3
2359;8786;0
9343;2410;5
9675;6780;2
9203;6102;1
2633;9899;5
1913;8417;7
8113;8126;4
7474;1441;3
4570;8833;7
6436;8775;6
2680;6498;2
9217;7144;4
2097;6361;1
6660;7334;4
3377;1650;3
5290;1925;6
552;8603;3
2861;6766;2
7470;7321;7
4218;7192;4
1569;9090;3
5690;2842;7
3306;7907;7
8814;8809;5
1061;7899;3
2260;7894;5
9814;2699;1
4872;1223;0
9068;5610;0
8009;6478;3
3966;1526;0
3811;9640;5
3885;5259;4
4236;6784;4
5124;1961;2
2056;4864;0
8858;3110;3
358;7687;4
3272;7287;3
6744;9181;2
2132;1990;6
4818;5245;6
6464;3235;2
652;7890;6
5980;6464;2
8573;3715;1
5259;9543;1
6135;6864;2
2337;7820;0
5112;4219;1
9193;3085;2
5899;2014;1
5406;2501;0
4180;9915;5
4381;4756;6
2772;7072;3
6938;7357;1
4574;6831;3
8851;2773;7
656;4725;7
4426;6536;6
4508;1500;4
9024;4458;3
3497;1821;7
1486;1138;6
5685;2924;4
6993;9613;1
7436;4916;6
2971;5546;5
5471;6329;7
7472;8949;6
6175;9664;1
5367;7573;2
4326;2591;0
7582;4756;3
3325;5254;5
5681;1129;2
7896;5291;4
812;4519;7
1832;1967;1
6259;7708;4
4719;3397;5
6853;6170;4
5946;1961;3
2213;9046;5
8026;6832;5
4741;7096;2
9900;9086;1
191;8972;2
6730;1379;7
3988;1888;5
7099;6962;6
1048;3166;7
4978;1656;5
2300;9298;4
9940;8651;3
9165;8118;1
5933;9334;6
7092;2885;1
5190;7020;4
8969;4098;1
9293;7205;3
5879;8898;6
1794;9649;4
2103;6194;2
4903;4562;7
625;2840;3
7737;4579;4
7611;2869;4
566;5650;2
5388;5152;4
632;8398;1
6933;4284;3
6810;5409;1
6781;1315;0
6069;6320;5
8035;3733;0
7300;7874;7
2818;2494;6
2410;1889;0
4160;5988;2
3339;2379;6
6582;9527;1
9768;8016;3
1729;2744;3
7975;4218;0
2853;6911;5
4714;9801;4
4668;2665;0
2664;1700;4
7564;9061;4
5037;4423;6
3117;3207;4
6770;7015;1
2531;6298;7
6502;1191;5
9289;5050;3
5780;7952;4
5419;5985;3
4090;7892;1
6404;8310;7
8183;4831;2
4299;8760;6
259;9242;5
1110;6104;3
7333;1695;1
6178;6838;5
7788;7765;0
9331;5166;0
7154;7124;2
9512;9989;5
827;1665;3
1909;8916;4
1264;9255;2
4336;5929;2
7913;9914;5
5808;2420;3
2900;3000;3
6050;8658;4
9815;8637;6
9008;9217;0
5806;9323;5
8316;2562;1
681;3293;5
3440;5641;7
519;9509;4
3964;6831;0
5060;8252;3
867;8768;0
7141;8839;6
138;5426;1
4194;6227;7
9732;8742;5
6950;9179;0
8599;9512;7
582;4441;3
2728;4858;1
8327;6307;4
8425;1407;1
7201;6112;2
2175;6971;7
9048;9132;5
5698;5372;2
7724;2796;0
9221;1579;1
5263;1297;6
6073;6071;4
4568;3410;7
4098;8725;1
9410;3192;4
5116;3922;2
1217;7985;2
6783;4713;3
5220;7949;6
6537;3142;2
9706;3439;1
3459;6840;0
9975;9099;0
9208;7776;5
3974;7450;4
1915;3393;2
9066;5762;0
5369;1756;4
1180;5426;1
6323;4653;2
1633;7803;1
9672;7841;6
5830;1750;6
813;2176;5
290;6787;5
6048;2128;3
6137;9959;3
4833;6180;6
3142;9382;4
9666;5586;5
2767;4061;2
6627;9124;0
9735;3440;3
6261;3145;7
7304;9670;2
621;9249;0
6549;3720;6
2600;4231;0
4651;8586;0
1175;7686;6
2016;3370;3
123;1829;7
6363;8174;1
7485;7232;7
7267;5591;6
49;3915;1
7571;8139;0
2041;9320;5
4187;9015;1
7475;7149;5
1186;7754;7
3681;7645;4
5961;7063;6
9818;7250;0
6647;2698;1
7779;8969;2
5751;8505;2
3703;3818;2
8226;5527;5
5907;5409;2
9795;3668;5
1352;8267;2
7432;9007;1
8644;8597;2
5326;9266;3
4849;7508;1
4762;1213;0
3203;6634;2
2080;5400;4
7742;8219;0
5732;7879;1
8459;3421;0
7074;6681;5
8192;2108;1
4995;7052;2
6240;1670;0
2076;9117;6
5704;2966;5
2923;8739;0
2517;9752;2
2836;8012;7
9941;1572;2
701;2684;5
5603;5455;4
2168;3983;1
1255;5272;0
768;9728;1
3263;4035;5
2066;1439;5
3494;6194;1
3869;7220;5
4162;9287;7
9408;8513;3
6842;6093;3
5343;8363;4
2120;7501;0
7259;1969;6
5162;5131;1
4324;4761;6
1938;6226;4
6336;4532;5
6267;4258;2
3729;4011;3
4533;9444;7
3267;2448;1
9853;7388;3
5065;8723;5
9373;2204;2
6165;6131;6
4724;8671;4
6385;6198;0
9658;7718;5
8340;7428;4
7815;2146;5
7697;5480;3
4035;5805;2
5258;5521;5
7133;4041;7
6378;3900;5
6513;3461;2
2802;8769;0
6840;7938;2
2734;8853;1
7209;6570;1
1022;1396;1
4856;6517;6
9483;3154;0
973;6818;1
1285;2353;7
6526;7213;0
2204;8452;6
5660;5777;2
8713;5907;7
8010;3462;1
4898;7576;1
3909;6288;4
2639;5950;2
1941;6678;6
3504;9174;1
7683;6756;3
3311;2276;6
2099;4639;1
9014;8024;0
4776;2772;4
5667;2844;2
1402;1816;6
6334;4280;2
7922;6001;4
5349;3791;3
4472;7677;5
5572;1373;6
1261;3020;3
5304;9177;1
9368;7586;3
7791;3743;6
6655;3636;7
2994;5396;7
8417;8926;3
9897;3491;0
2102;8392;1
4821;5384;2
2581;7972;6
6523;9959;2
6773;9324;2
8262;6630;5
1792;9149;1
8076;4516;1
6774;6649;0
6231;5091;2
6284;8677;0
1450;6654;7
4594;4719;1
5784;9531;1
9281;7327;0
2151;9089;2
1376;8453;3
9707;3633;6
1622;2592;7
2422;3010;1
9142;6122;7
4240;8484;4
4778;3708;0
8533;5298;5
9497;1508;1
4690;1426;2
2710;8938;0
2252;5231;1
9244;5670;5
2087;3429;6
2215;6562;1
8755;3873;6
6438;4280;5
64;9740;7
141;9594;6
3834;8480;7
7767;3126;0
5622;4737;3
3790;7449;0
5390;4819;7
9745;5110;4
4405;3271;4
2584;7626;7
9784;1542;2
8912;1750;3
6724;1047;4
4437;3493;7
4009;7126;6
335;1248;7
9738;1684;2
5225;7458;1
7328;3535;2
4505;2199;5
3132;3509;6
2530;7182;6
1077;9803;1
5634;8320;3
8789;2740;7
7394;6848;7
1935;4715;3
3327;8296;3
1690;6972;6
5353;7688;3
4044;4659;1
3005;3899;0
9071;5397;0
3192;4617;5
8043;9656;4
9646;7560;1
101;6503;1
9448;1037;1
2917;5582;6
1306;7208;2
3695;6794;6
5893;3391;6
4466;2947;7
7403;7078;3
5254;1651;6
6256;2826;5
3455;3907;0
8795;5084;2
7338;3089;3
8822;9603;6
4066;8105;2
8558;2626;6
2823;9068;7
5609;2114;6
7216;3015;5
2525;5836;0
3397;2953;3
8466;1423;6
4692;1313;7
8272;7877;1
4397;5394;7
6015;8149;2
767;4947;2
3580;4846;4
3003;8121;3
1992;8181;0
7873;1291;5
1515;7984;6
6703;5166;1
8575;4200;0
9832;9866;4
12;3540;2
7638;9634;7
7818;4049;5
7383;7555;1
5945;8509;6
8484;7551;7
2128;3433;6
7955;7780;1
2938;2473;3
5570;3458;3
378;3019;0
7517;1507;5
938;7430;1
6342;4248;3
147;4332;5
9040;7030;6
5381;3329;0
7776;5831;6
7357;5883;3
6854;9359;4
4242;4771;6
5604;9284;7
1302;6592;7
6400;4193;4
8731;6789;5
8636;4807;2
2585;1973;3
4825;9411;1
9112;8035;5
8235;2576;3
8093;5752;6
8032;8162;5
575;8508;7
4273;7165;5
9899;1242;6
1963;7925;0
5031;9117;3
6426;2563;7
4320;7035;0
9432;3307;2
3393;5295;2
8034;1905;6
8419;1319;3
1865;8805;6
372;5101;3
4549;4136;0
7978;9195;7
6052;7232;0
2849;7409;7
8638;1030;4
685;6317;0
2685;5247;2
4307;2370;0
4551;7868;4
4403;2418;5
9709;8632;0
4667;7049;0
399;6629;1
3562;1074;0
7952;7093;1
3958;8422;0
4737;5257;4
2590;6952;6
8884;2237;0
9632;1931;5
7830;5939;1
5963;7159;2
2285;2467;0
1075;8730;1
8750;2213;3
308;7210;1
6431;5333;2
7371;2430;4
7754;1786;3
3825;8464;2
3265;2584;7
7029;6350;0
6036;7724;6
3863;8597;5
426;1191;4
524;5303;1
1585;8835;2
1314;1024;3
45;8583;1
2174;5787;1
9111;7348;5
9639;9315;5
9756;2191;5
5992;1962;4
4284;9548;3
619;3214;2
7552;8558;3
8380;3888;3
7356;3159;6
6274;6647;2
5449;4235;2
9851;4220;1
2172;9814;1
8974;6254;5
6159;2591;7
2630;9112;5
7948;3880;6
237;4007;6
7514;1223;2
7111;9131;7
1747;8903;4
4130;3980;7
3730;5049;4
1439;7803;7
3002;6355;3
1456;5886;2
8634;5323;3
9723;7637;6
5924;7755;0
8257;4166;7
2069;3970;3
2811;4878;5
8928;2193;3
4498;5422;2
2438;4171;4
2061;1399;6
8719;5981;4
5047;1970;3
3581;1622;2
3720;6139;3
4739;4885;3
1872;3946;6
6800;1491;4
5459;5073;6
533;7592;5
2502;4882;7
5619;1105;7
6496;7756;5
5202;6284;3
6503;7604;4
4565;7646;5
6707;6459;3
3097;7672;1
425;2704;0
5789;9337;0
8706;5770;3
9592;2252;5
3253;2765;3
9485;4023;2
223;8304;2
5275;1697;1
87;3476;4
6199;6077;0
6688;8146;0
8544;6293;0
6516;4756;1
9117;1356;7
2482;3303;1
6636;1902;2
9319;4374;1
284;8093;5
9414;9362;1
2171;6201;4
4264;2925;0
976;5195;5
8089;9363;0
2351;2950;6
7049;6794;0
24;1087;0
9769;2831;7
1049;2884;0
352;3334;5
4971;2557;0
1221;7336;7
4960;4990;5
9556;5794;0
298;2541;7
7997;3271;3
6225;8015;6
3857;5922;7
4322;4300;2
5151;4948;1
7720;3245;7
9922;2577;7
3924;7030;5
1709;7805;5
6251;4514;0
5742;8053;2
2395;3410;4
294;8941;1
7901;9676;6
4432;9856;6
3197;4170;3
4161;2423;5
3280;3352;6
413;1642;2
2002;3798;6
4070;1283;5
6124;7233;2
914;8240;7
6104;6976;3
2284;3057;6
8301;3622;1
4086;7890;6
1599;7551;5
8730;4780;6
5521;2924;4
4308;2460;7
6326;1716;7
9772;5994;7
9509;1526;1
5810;3865;6
2704;1389;7
7134;7414;4
5925;4611;5
6843;2843;0
6085;9472;5
8565;9873;5
4863;4329;4
4232;2249;0
3565;5818;5
6819;6095;1
1642;6597;7
7367;6090;4
9362;1709;7
585;1001;2
5915;1844;6
4294;3141;4
6718;1175;7
5168;1159;4
6689;9501;4
3345;5956;3
3419;6832;4
1012;4374;5
5941;8152;7
2391;5821;1
3897;6492;1
6563;6220;1
1538;2538;5
5418;9718;7
9594;4920;2
5017;7299;5
4536;2699;1
9129;6097;5
6687;4450;7
8302;6767;7
7630;9131;3
5134;7028;1
9715;8143;4
5848;7182;6
9694;5771;2
4038;5853;2
2031;7413;3
6176;8410;3
4356;3037;3
386;7168;3
675;1015;6
8260;5110;6
8228;4999;0
7226;3668;7
5770;8010;5
1193;2267;1
2605;2520;4
6742;2184;3
3037;7567;4
9526;6341;7
7846;1497;5
7555;5489;2
9944;4178;3
1360;1077;4
5785;3961;2
258;9195;0
9146;3006;2
5444;9824;6
5039;6344;1
2155;6065;0
7019;1474;2
6324;5816;7
7382;1983;5
1240;2388;1
3904;9261;3
956;9909;3
9866;4948;6
8325;9190;3
7612;5139;5
2480;4267;4
3501;1908;4
7594;4966;1
2180;4077;3
9524;7852;1
8497;5102;6
1033;6794;3
1141;8930;1
7064;4577;5
7793;3172;6
1131;8373;5
9466;1478;7
5264;8556;3
4313;1145;5
7213;5381;1
3025;2557;1
7981;1631;6
6612;6669;1
5372;9204;3
303;7968;0
3185;5496;1
2776;7636;1
9335;7282;4
6325;9664;6
5079;6969;5
3585;7840;2
8196;7536;2
483;5854;0
7438;6529;5
8146;6763;5
4843;6300;7
6739;2110;7
5709;6009;7
8808;7175;4
5527;6280;7
4621;2721;3
6670;7908;2
1661;6435;2
5163;8502;6
9813;9082;1
3677;4723;5
7847;6265;5
7957;7259;0
8799;1794;2
8022;1515;3
5505;3471;7
6131;1679;7
543;7498;6
1296;2779;7
3880;5639;0
4597;2484;2
4384;2546;6
7639;9699;0
4085;8920;5
5616;4326;4
5045;7270;1
4831;3468;7
1444;5394;3
3678;1787;6
4992;8460;1
6560;4502;6
4339;7938;4
7003;3476;6
8354;5706;6
1814;6423;0
5069;5201;5
1564;5342;2
5262;4749;0
227;6363;1
1573;5630;1
4301;2824;4
1863;9647;5
556;6290;4
5675;9134;0
1836;3104;6
4075;7890;0
6450;9781;5
5469;3832;1
1612;5529;1
6571;9094;7
1198;7546;7
347;7267;1
8261;6731;1
3070;8490;7
4612;7893;3
6071;6022;6
1529;6861;1
3996;5980;1
3230;1820;3
1021;6351;6
9012;7794;1
4865;4657;7
739;7511;6
4372;7133;5
2720;1625;2
168;5659;0
4886;5357;0
2948;5236;4
2598;2298;7
5621;3206;1
2157;5930;6
2883;1054;0
4883;4877;2
9144;8428;0
2819;3710;4
3783;1190;0
5917;6884;2
694;1367;3
3175;3610;4
152;6241;1
4844;4168;1
196;4962;6
4429;4213;7
7479;8707;5
2558;4050;0
7875;9781;4
6101;3800;4
3765;1932;3
8801;8396;0
1201;5790;4
2240;1088;2
3671;3771;7
6895;2304;7
7831;2378;5
5490;1377;5
2546;1448;1
1501;6153;2
5352;5753;3
40;2403;0
9764;2451;6
5787;8971;6
8319;4706;4
9527;7820;3
2032;4473;3
7132;5635;3
3086;6765;7
9537;5764;3
8555;9509;0
1071;8546;2
7758;6130;1
6823;2443;5
8988;1562;7
515;7349;4
9598;8900;7
5128;2883;4
6917;9197;1
2961;3003;2
7347;3498;2
4153;5987;3
4698;9260;5
5207;4453;6
5575;4497;0
8977;9508;7
2261;9896;4
4107;8959;3
1152;4103;3
8673;7608;3
9977;2642;7
1188;5558;6
2553;8929;4
8560;8396;7
3842;7124;4
9468;4112;7
9052;4889;1
4935;4163;1
4940;8832;7
2514;3162;5
935;7915;3
2970;1683;3
2875;2644;0
8273;7700;0
3531;1955;6
2394;2130;4
4401;6852;6
8840;3568;7
260;9468;0
7648;6343;6
6913;6599;0
9107;8200;6
8890;4752;0
8914;4677;4
4030;4535;0
8277;1890;3
4546;4181;7
4945;9162;2
3395;2512;6
8283;7537;2
494;4380;2
5229;2988;6
8164;9662;5
6916;3042;6
1713;7339;0
4961;1682;7
5205;9566;1
7632;9701;7
4357;3518;6
9013;7919;0
4507;4778;7
3955;1272;4
365;6845;4
9261;8209;6
3482;3035;3
5641;4532;0
7487;4428;5
3038;6778;0
7251;2520;5
8454;3654;2
39;8174;4
2569;6865;1
6927;9672;7
5327;2003;6
4293;2912;6
5458;7608;4
4406;7455;3
1209;8096;5
6726;8165;7
6669;4094;5
4671;7236;2
537;2280;2
5503;2889;4
229;6559;7
972;6432;7
2986;6892;2
8664;8817;5
1143;9641;6
135;9723;4
8856;3940;5
8516;7670;7
9059;9286;1
3997;8407;3
5130;2335;4
5160;6958;2
4915;6560;2
8824;8107;1
1925;5007;5
9645;8430;1
5051;8317;2
7579;6125;2
5835;1737;6
8708;2148;1
7263;3490;7
2012;5802;3
9926;5557;3
5055;9193;3
5935;5718;2
8717;4811;2
4011;8832;6
2218;2640;4
6710;5716;5
5289;9456;0
643;9659;5
5447;7765;6
4785;6460;5
4713;2090;7
7886;6796;2
8781;2121;2
512;4650;3
2962;1913;0
5361;1408;4
7262;6276;1
4782;1771;6
4672;5891;5
6430;9619;4
7072;4161;4
9600;3502;0
2983;4742;3
1096;2996;0
791;2452;2
4104;8184;6
6961;7001;5
8069;3354;1
8149;9540;0
3739;8816;1
4175;4588;2
4280;2345;7
4068;3432;0
4210;4407;0
495;1552;4
5824;2433;7
6163;2541;5
3013;5584;4
5865;5701;2
9695;7898;0
8714;8002;6
2014;2176;2
4129;9627;0
8020;9444;1
11;5427;7
3866;4872;7
8645;1190;6
9195;8193;4
9785;4759;5
7482;5242;5
1176;4097;2
7181;3929;3
5581;9333;1
2021;4432;5
7324;3799;1
7481;5993;5
4794;9456;0
406;5978;4
3538;9053;3
7113;3766;2
1717;8119;5
1194;3497;4
5752;8936;1
3186;8720;6
5922;7455;6
3723;9236;1
6706;2969;5
2752;1812;4
4409;1821;7
3370;6807;4
6664;1625;3
1375;8952;7
8318;8719;7
1355;8798;5
9883;3809;6
2234;2052;2
2212;8304;5
1702;5567;3
5417;6975;5
2543;2301;0
6533;2261;5
2828;4346;6
6763;4871;7
5118;4167;3
3170;7969;4
9499;6997;4
373;3349;6
2024;4140;2
4268;6866;1
9178;1206;4
4979;1188;2
1740;3564;0
4965;5014;4
2665;1633;3
785;5908;4
7103;2355;7
6184;2746;1
1458;6958;6
2527;6054;0
4353;4372;4
7175;9767;5
6359;4693;5
4430;1702;2
9049;5109;7
9859;6934;4
7801;1311;3
8511;7975;6
7550;2077;2
2045;3358;5
6658;4196;0
2107;4760;3
5191;4011;5
8202;2051;2
6749;6238;5
342;2097;3
1423;3558;5
1275;6525;6
2412;2600;3
329;7658;5
1559;3793;2
2459;4073;1
894;9095;2
5702;9312;1
8991;7837;2
9004;9191;6
9337;5700;5
2824;3245;4
9363;7462;0
9793;4444;6
8833;9679;2
2717;4956;5
989;8984;3
1307;1005;3
1017;4636;6
3403;2670;0
7211;8971;1
9225;7485;7
4814;7219;0
2852;6538;2
6;9753;1
8303;4633;6
8222;3495;5
7721;9353;5
7381;4670;3
729;1844;3
6942;1696;3
7439;3941;7
8279;9129;3
7115;2575;4
9300;1167;5
1896;9111;2
1103;6508;1
2679;6045;7
4715;2270;4
7599;3453;3
3205;8877;2
3854;7347;7
999;1625;7
3283;1063;5
2127;4663;0
4905;2623;2
2015;5594;3
9257;5906;4
3918;6443;6
3742;8394;3
9417;7320;3
5630;8059;1
6607;4289;3
1617;2032;5
6646;6224;0
91;5739;4
1810;9650;3
468;7278;7
8080;8487;7
1107;3968;5
394;1238;0
5744;4141;7
2966;4653;3
6419;3870;6
569;8564;0
6065;7920;1
9223;5921;4
4861;9283;5
2684;9751;4
1907;5179;2
4725;3483;6
8042;5951;4
1797;2245;7
5387;7893;4
7911;2093;1
1522;7765;3
5895;8115;7
5724;4420;3
8475;8653;3
5296;2161;5
328;3655;6
2063;7388;3
3034;8823;3
382;7883;2
7534;1842;7
3100;8890;0
5478;5707;5
7247;1061;4
8133;9645;4
9893;1533;5
6460;2244;2
7310;8417;6
3024;3482;4
8312;7624;0
1811;8998;3
8785;3501;3
2365;9025;1
4729;7095;7
4212;4203;0
8601;7915;1
281;3239;3
8108;9485;5
1211;6171;7
9938;9166;2
2105;8306;5
7230;9171;1
57;5940;2
421;2399;2
8217;9152;1
2682;2281;2
1431;2660;5
5840;2987;2
6467;2030;6
6548;4803;7
8489;6338;3
2185;2726;2
4458;1165;7
6633;2186;0
2130;5906;1
3356;9335;5
9891;6503;7
2625;2143;6
696;8103;0
5532;4930;5
7585;6037;7
6315;4557;6
504;4156;0
2534;7344;6
679;5918;3
7091;6828;6
8103;5306;0
5099;9644;7
1251;1425;0
5551;6415;5
9316;5849;1
240;4143;5
705;3161;5
4812;1976;3
8007;3051;1
300;8414;0
3848;6777;3
5874;8264;1
469;4678;5
6864;3626;5
6303;1394;2
3422;3313;6
7636;4080;0
3856;4273;3
529;2630;7
9659;4556;1
337;4955;5
2520;5627;1
6858;8410;7
1618;4263;6
327;6501;2
2539;3666;4
8615;3121;1
8385;4403;2
4411;3571;0
6019;3399;6
3916;8591;0
4211;5602;1
1396;1471;3
2740;2774;3
8112;4917;3
9140;6633;7
1461;7589;6
2657;4642;4
3570;5785;3
514;6663;4
5102;5377;0
4174;3899;6
4760;1272;4
571;3463;3
2863;2221;6
2216;4493;5
6812;6896;2
5852;9262;6
7802;9800;7
4093;3690;5
7205;4300;7
8530;4906;0
3588;2599;6
5430;9320;5
6157;8761;6
7440;8559;2
4910;8279;7
350;3216;3
6235;9954;5
7208;5053;7
2956;3299;2
9951;2467;1
691;7102;0
3879;5820;7
2737;3910;3
4171;1902;5
4501;6824;1
967;2401;6
5985;2543;6
1976;3903;2
2467;8421;0
7224;6615;5
4380;5309;7
498;6500;4
5020;3633;0
2580;6884;6
3579;3013;0
4956;4033;6
7936;4785;5
1112;3678;3
3517;3645;4
375;3034;7
1060;2220;5
3609;3499;7
4410;5626;1
3449;3309;7
447;7872;4
3426;4722;3
9415;4463;2
6884;6598;3
9290;5912;4
155;1810;7
2756;1542;4
5718;9776;1
879;1832;6
1489;8502;3
465;4174;5
8934;6341;3
2495;6810;4
2778;6981;4
127;2004;3
818;7463;5
5841;2003;6
2674;9484;2
4065;5965;0
6736;3822;4
2768;4326;6
2795;2186;7
5394;1706;5
2493;9570;0
5646;7167;5
9923;6255;0
4116;6140;5
7127;4830;5
7160;7945;3
7274;3960;4
3278;2434;3
2997;6355;0
9056;6335;0
881;1245;0
4288;1980;6
7345;5249;2
3643;7387;7
4964;8416;4
7745;8802;1
4021;4001;5
302;2496;2
5475;9397;6
5919;8824;1
2320;1650;7
9505;2284;3
51;4287;7
6994;1822;0
3652;1271;3
9330;7903;1
8236;1875;6
8625;7677;0
8138;1868;7
7723;1308;0
9763;5418;2
8567;2821;1
2198;5351;7
7646;9634;4
8839;8128;4
5953;2549;2
9329;9032;2
1911;7461;2
4902;5070;0
7010;4436;7
1128;9012;2
5861;3977;5
4399;4598;1
4994;3047;4
9328;2057;2
3201;1960;4
9184;7508;1
1999;8434;1
7821;1254;0
6164;8653;7
5236;4774;7
4575;4772;4
4894;2106;4
2301;7481;5
5635;3637;2
3656;5508;7
9224;6776;2
7726;3915;5
126;5468;7
4921;2284;5
3239;6491;4
700;3838;6
5405;5950;0
23;1067;0
2909;5840;0
9428;1733;0
4274;5065;1
2070;2783;3
1125;4560;2
9856;1601;0
545;8150;1
7442;5558;7
5083;6655;0
1980;1293;3
5126;9911;0
4722;3332;1
6077;1755;3
1623;1108;4
9074;5592;4
1532;8578;5
3674;7385;0
6524;5963;3
5828;7083;1
9292;1188;7
2420;5814;6
2744;8178;4
1279;6454;7
5398;5895;6
4989;2437;1
2891;6931;1
9109;5042;6
913;9860;4
8773;9495;6
3256;9236;2
8384;1103;2
25;7119;1
8452;8144;1
9595;5028;7
9937;6717;1
4295;8846;1
9544;1230;5
1595;2782;4
8854;5679;2
1632;4470;4
3057;4234;1
5927;7877;0
1344;7996;3
8275;1103;5
8412;5954;0
5816;5134;5
3814;7037;1
6654;9926;5
6340;1069;4
4547;4672;1
4685;1305;3
4408;8729;6
6202;4823;4
8549;5720;7
7605;2246;2
7930;1233;1
9053;3828;6
9562;1153;6
7168;5935;4
3731;6087;1
6380;2893;3
8256;1232;6
7407;3255;4
8055;2092;3
8904;6361;3
1270;5680;0
4801;1171;4
5864;7470;7
1624;8120;7
8381;4723;0
3088;7659;0
7051;6972;3
3547;3984;1
7711;7603;6
5730;3769;1
5179;5791;0
6288;5123;4
4807;6646;3
4645;6965;3
8522;6693;4
5023;7724;7
8711;8762;3
1973;2222;5
145;3287;0
2138;1709;0
6172;1952;6
8811;4444;7
7536;9708;1
2758;9457;6
5235;1424;2
8166;1830;2
2566;7661;5
9416;4600;1
6286;2245;1
3302;1048;2
9704;1072;7
7424;9962;5
4840;7153;4
9638;1033;7
8190;6640;2
7456;3183;3
638;4280;1
3759;4065;5
702;1785;2
2759;4274;2
7272;3269;6
2262;4193;3
5196;7158;7
102;5334;7
7532;9407;3
8337;3206;2
4664;3886;1
7413;1519;5
238;5043;5
7120;9355;0
4246;8572;3
2489;5972;7
1638;4417;1
4556;5411;5
5178;8027;5
