Employee_ID;Salary;Department
35272;2995;5
27079;3298;6
26361;2772;7
31111;4808;2
24402;8802;3
5197;3281;7
52153;4513;1
79474;4529;1
33055;1096;3
24467;8097;6
16711;7721;5
78295;2953;3
90245;1803;4
42198;4532;2
1852;2881;3
23182;2613;3
83396;5791;4
47555;4436;3
13117;6568;1
50254;7627;4
69579;6161;5
61866;5521;7
60631;8978;3
7232;2261;5
28104;8254;6
49754;3791;4
87873;3979;3
27767;7683;6
60598;7151;2
68354;8238;5
55816;7107;2
25078;1806;3
85223;3582;1
28721;7707;6
15823;3540;4
85679;7847;3
26391;6796;7
49946;2964;1
49294;4412;4
96220;2742;6
90365;4259;6
97100;7104;7
73039;2751;6
12940;6274;3
29552;5834;2
5171;3459;5
7543;2170;3
98425;1451;3
95466;7564;4
35907;5334;7
30341;6587;4
2937;4673;3
79589;6932;1
49956;6045;5
3899;4646;6
8662;4547;1
25552;1673;1
95431;2231;3
80675;4760;4
10554;5347;6
32412;4484;3
1680;8050;1
8172;6432;6
31543;5000;5
82514;4414;1
18211;5672;1
37724;1788;3
85866;3468;6
12557;4952;1
59503;2371;6
43678;6187;4
76687;3572;3
42675;6473;4
67987;3775;3
96531;1715;2
54581;8323;7
82256;8951;5
8957;4548;5
36308;2558;2
84920;8338;2
46609;6006;6
9154;2826;4
64937;8078;7
22401;2851;3
86915;5526;6
86269;5172;4
66969;3498;4
47534;4375;3
65539;4882;7
80472;2290;3
77863;5797;3
21227;5619;3
4206;1835;4
90068;5696;3
4175;4812;4
89360;5505;2
41806;8965;3
92002;3285;3
64905;8468;5
65504;3922;3
90457;1960;7
26098;8341;4
97765;7638;5
53853;8647;4
19603;3996;1
92876;2292;2
39114;2014;6
99938;7271;2
48008;1082;7
32304;4586;3
17727;3565;3
20460;7133;5
24784;8486;3
49360;1373;3
97451;4044;3
27434;3776;1
20285;1186;4
89871;3727;6
45063;6371;7
12117;4935;3
54436;5545;4
30070;7272;4
19487;6775;7
65916;6362;5
69665;3015;7
13148;5886;4
86378;7935;6
15645;5950;4
98859;1860;1
99111;1447;3
27856;2927;5
28265;6946;7
36756;4247;1
26117;2934;2
97912;2759;5
51887;5312;6
16796;8638;5
63250;3235;1
55432;8243;2
39188;5584;2
62458;2919;3
76239;6978;6
19352;7642;4
77204;5186;5
41298;6662;7
82244;3244;6
54182;7221;1
18421;1501;2
80003;7632;5
42907;3813;6
5041;5927;5
23854;8995;4
75346;5649;7
49510;3831;4
82285;7555;4
72473;3960;4
93922;4363;5
20289;2567;1
8465;8974;7
97431;7395;6
12448;2608;5
96168;8092;1
3035;6110;2
64251;3760;3
3162;2621;6
37351;1702;6
55645;7030;1
43177;3041;2
41593;6854;6
76197;6361;2
94369;2743;6
21353;5698;7
84311;1593;5
82397;6385;3
98986;3330;5
79126;3952;3
84296;4038;6
10623;2104;4
78232;8654;5
71020;5905;2
94527;4297;5
4349;2103;1
76228;2159;2
53415;5392;6
3148;6668;7
50006;7347;3
52161;4482;6
36847;7066;1
15748;1685;3
26148;8629;5
69533;2405;6
25468;5775;3
95902;5231;3
15431;8622;6
79061;7755;6
15837;5895;5
8158;8222;1
83080;3337;4
94741;4870;2
60050;6328;3
16859;8442;6
82108;3364;3
69339;4752;4
2350;2488;7
49142;7392;1
80180;5637;7
45142;3169;1
29385;2051;1
35264;4834;1
47233;6538;7
947;2733;7
50791;8740;7
39615;3960;7
37866;4983;6
45130;6398;4
17396;4285;1
71121;2273;5
3926;7091;1
52505;3056;6
97863;1882;1
34272;7628;4
7238;3518;4
74203;4123;7
48838;4662;2
89576;6389;7
90803;2049;5
12071;6681;2
26231;7410;4
83042;1880;4
98747;7158;3
44956;2021;3
53718;2310;6
74071;4643;6
19662;1839;3
30198;3123;4
56888;6514;2
79808;8375;6
8084;8651;3
98666;5061;2
51287;3171;7
45862;1171;2
77704;4768;3
7024;7610;4
77037;7474;1
26804;3894;7
597;2399;5
36656;1089;2
58546;3477;5
71185;5298;5
62262;3603;7
3048;6497;3
13081;7533;7
465;3083;7
37881;5916;4
83722;7398;1
87154;8326;1
18500;7021;6
44331;8685;3
19579;7538;2
95948;6929;4
43020;3358;5
59285;6656;3
78564;8669;1
62879;5268;5
72944;1751;7
21546;8997;2
92279;3364;1
83950;5559;7
42394;3064;4
82667;2498;1
74876;3554;4
30056;4536;1
78603;3210;4
98526;3988;4
77039;4374;2
41091;3916;1
76106;3491;1
33320;5628;2
43121;1278;3
3814;2752;6
78610;6887;5
12004;1372;4
82122;6431;6
24857;1175;1
64411;2299;3
45534;6905;4
23357;7352;2
50085;5236;4
65934;1784;7
38757;6371;6
98881;4844;6
51781;8764;1
39262;7491;7
1404;3731;6
64364;8627;3
56351;1141;4
352;5106;2
85641;8623;7
19972;8331;2
38679;5965;1
49217;6923;7
26525;2999;1
60574;8604;6
96593;2711;6
31882;2750;3
38428;7262;6
64669;1098;6
92770;8953;2
965;3865;6
99880;4941;1
20825;4421;1
13406;5146;3
4100;1286;7
3628;1892;4
45156;1777;3
31327;6799;7
51319;1312;4
4026;3500;1
5781;1345;3
91038;4549;2
57264;4913;7
7454;3043;7
43827;7564;7
59379;8635;4
25474;3495;6
24977;2069;6
5598;7624;4
37226;1771;7
45963;8414;3
58659;5708;3
62761;8234;7
27127;6893;3
79523;5375;1
65497;1493;1
82599;4100;4
2389;6892;2
40524;6597;3
57054;7751;6
52426;1738;5
50140;8101;3
13818;2637;1
14238;5460;3
45091;1233;7
74537;8645;4
30551;7265;4
25735;1547;3
97489;5214;3
90916;7676;2
83953;4410;7
97827;6039;1
34015;7135;2
12863;3440;2
8022;2361;4
79281;3308;2
58127;8975;4
10970;6433;6
35783;5508;7
50220;6503;4
13795;7772;2
85384;4187;6
76265;5083;4
65066;7079;4
23967;4801;7
11241;6460;6
65949;3975;5
35815;5743;7
65560;5552;2
83051;6544;7
44908;3021;1
90972;5576;1
31729;1508;3
74158;6552;3
33606;5502;3
25936;6053;5
53755;2634;7
3544;1947;5
36065;7262;6
29004;7002;7
68683;8658;7
5981;2908;6
15732;8505;3
55441;2375;4
83817;5956;5
66375;6329;1
31168;7719;1
35951;8366;5
33314;8135;7
44608;5876;7
58355;1700;1
21548;2203;2
40860;5409;4
58179;3046;3
6919;6023;7
51046;7307;7
33854;6397;5
91715;4549;6
84337;7251;4
49628;3276;3
61863;6207;4
73295;3738;2
21421;8569;6
7413;3822;5
1065;2736;1
89286;3072;6
85635;7790;7
75103;1497;2
23694;5145;3
28197;4838;3
43180;7145;7
42997;3526;7
48378;4762;5
51822;3396;2
26071;6674;2
74329;1102;6
39415;4521;5
47278;2725;7
46774;5853;5
99946;3024;4
41257;1839;4
16976;7166;4
48587;8131;4
41772;5530;5
67537;3828;1
11149;1735;2
45124;1704;3
29241;7547;2
19276;3530;2
858;8094;6
3631;8009;3
74935;3967;3
47820;3800;6
78219;6490;5
23047;7189;1
87104;6219;2
40120;1272;7
7312;2741;1
7439;8103;1
86443;7083;7
96178;1734;1
56468;5657;1
32161;7556;5
62505;1505;6
35940;5921;5
72349;7211;2
54051;5402;1
49642;7572;2
10123;6637;5
45363;8723;6
49731;4821;6
79887;3295;4
19333;5873;2
60284;5210;1
14942;6103;7
5098;5335;2
48357;2863;2
55659;6481;6
74089;3758;4
61699;8455;4
34063;2567;1
61025;6601;2
88658;8460;7
73071;3135;4
50573;3436;2
7467;3662;4
96241;2435;3
10318;1188;1
16072;1345;7
39972;4302;7
71467;1391;6
60350;4272;4
55948;4235;1
70462;6422;7
97753;2708;5
24824;4025;4
70893;1459;1
88582;7954;7
73654;5198;2
41317;4802;4
18946;7607;3
11626;7543;5
87689;4769;7
86364;7755;5
33547;5066;3
81506;6670;5
59232;7842;2
14525;1065;5
44545;1073;7
23797;5002;7
47340;1885;3
74336;8569;7
83760;2190;6
46149;7772;5
70291;7046;1
29133;2549;2
20763;3154;3
65650;2041;3
18869;4639;1
42879;3270;5
76660;5968;2
28517;5863;6
41956;4205;7
13490;3170;7
81968;2045;4
94147;3865;1
85948;5164;6
21873;3936;6
16607;5786;4
37609;4349;4
89905;7861;5
77748;8181;5
40414;1686;2
75530;1185;5
26066;3813;5
65055;4799;7
2469;5262;6
59176;6662;2
87783;7990;4
73044;2960;3
2879;7643;2
95570;7385;3
76130;2973;6
26683;6527;6
98007;5306;3
17525;7770;7
5586;4149;1
29445;4341;7
11680;2476;3
58806;8517;5
60459;1397;4
9985;8873;5
71363;8325;3
93666;8403;1
88873;6819;6
68804;1561;6
18240;3359;1
48597;7257;2
52102;5878;2
57437;8361;5
90978;6524;6
14802;2620;3
22432;6254;2
35469;7951;5
7308;8263;5
91096;8971;3
92664;8271;2
52794;7452;5
77346;8946;5
77549;5742;1
41864;8265;1
85038;6292;3
13536;5309;7
44764;8631;4
4750;2198;1
9841;2497;1
20454;1064;2
86123;1556;6
77948;5038;3
11384;2903;7
8418;5932;3
97662;5469;3
51895;4996;2
90466;3550;3
25049;2601;2
87645;6456;5
99925;3655;1
10444;5980;4
23140;8246;2
99129;6007;2
39662;8797;5
72182;6432;3
29149;3940;5
56749;1706;6
56970;2784;3
52462;8112;4
2750;5043;4
69434;6368;4
29824;5629;7
77996;7194;4
43221;5390;4
26800;8464;2
19827;1311;7
67644;8123;4
10154;4476;4
14606;8875;7
74380;2715;7
47039;5639;3
79065;6846;6
74211;2306;4
13957;8599;4
41616;8360;2
90310;4537;1
1273;3713;3
89849;2334;5
85606;6505;3
94971;6745;7
94943;5656;6
73598;2923;6
90170;4364;2
37767;1021;3
2653;3172;1
44215;8739;4
3649;6662;4
37437;2510;2
84556;4060;6
62549;1092;5
91396;8992;1
11777;6037;2
50284;1429;3
31381;1684;5
50132;6420;6
21763;6659;5
19080;3154;1
39128;3564;2
16456;7228;4
39111;6482;1
21811;6164;5
89868;7526;7
59427;3979;4
88089;2186;4
32823;2065;5
43760;8410;4
81030;3700;6
81970;8180;2
75637;1367;2
98614;5263;4
19417;4643;7
40331;2616;1
36238;3789;7
82782;8873;5
17946;7263;5
12007;5382;2
67959;4963;4
49135;3397;7
14971;6415;6
50046;4466;3
9584;6100;5
33212;5783;6
83585;5284;3
39802;3001;7
47372;6131;6
52000;5262;3
54440;5094;7
51643;7798;1
13031;8378;1
45315;5981;3
63448;4985;1
22160;3552;7
52286;7874;6
20486;3275;7
83353;1860;6
58182;2386;6
2095;1384;5
55864;1292;4
89920;7302;7
81501;7082;7
80680;8197;2
83013;1763;6
37206;4334;5
22421;6767;3
26364;6746;4
32853;1873;5
11247;3655;1
69976;6967;7
86843;1510;2
68935;8459;7
50296;3818;4
53146;5590;7
19847;8577;4
20462;3571;6
28212;7284;5
32177;1749;5
77331;4144;3
37451;3668;6
4760;2783;6
38705;6972;5
22294;7400;6
46860;5736;7
76532;2232;2
38672;1952;3
28667;3174;2
95309;7232;4
95399;1657;2
83795;1306;3
57463;5172;1
81718;2337;5
38286;3816;5
16616;6108;2
96740;4068;7
15804;6601;1
29851;8734;4
6790;6415;6
42817;4128;3
55459;7122;3
16687;8297;2
48722;5706;1
92101;5927;3
25924;3079;6
9917;7115;6
53536;6323;4
55987;1839;6
60008;4019;7
51529;6714;1
64173;1024;1
97449;6783;2
33387;6265;2
62455;2561;7
35881;5361;1
20259;1892;6
97829;7529;1
30598;4307;1
62127;5370;7
96289;3784;2
2745;2442;7
40711;6750;7
4438;7804;3
78711;4787;3
29172;8067;2
27679;4309;2
74201;4677;6
23209;4961;2
81409;2634;1
51173;1813;5
22665;8466;3
24459;7675;3
72811;8641;2
10162;4887;3
38082;2214;7
53656;6456;6
92484;3000;1
6732;3302;1
34557;1653;3
46101;7493;1
91229;8499;4
28292;2195;5
54720;8652;4
94846;1621;4
99414;7334;2
13937;1662;2
64639;8862;7
17766;5808;7
46052;1242;4
98283;6253;7
95640;3322;4
67621;6391;3
68290;3824;5
89242;5159;1
18943;8877;7
38815;4493;7
12616;4226;4
3953;4518;2
57314;1603;6
46370;1017;6
82643;4476;2
37535;1538;5
21380;7985;3
85560;4233;5
72453;4276;7
88901;6592;5
28801;3714;6
2331;5005;2
62921;8903;6
13774;7643;3
47592;1883;1
37554;3210;7
40159;6493;5
8430;5819;6
12856;6945;7
5283;7615;3
41847;2160;4
30604;7147;3
93818;1972;3
62466;4468;4
29088;8255;7
20959;7446;1
80369;3681;3
44690;7005;1
13376;8993;3
5868;1216;5
43083;3664;6
29879;3297;4
19042;4628;2
9740;6582;6
72050;7987;5
87056;3786;3
43076;5455;5
59774;6554;6
72479;3689;3
91072;8661;4
19994;2064;5
21723;8171;2
57476;8404;6
76051;5736;2
69718;4393;5
60723;6554;7
1887;1926;7
42119;2093;4
38448;3796;5
4030;7145;6
10847;2324;4
27756;7326;7
17560;8685;6
36075;5546;3
14658;2692;1
26511;1328;4
38695;1069;1
75183;8120;5
64884;2455;2
105;4064;7
4213;6292;2
3627;8949;6
16979;3267;7
75514;2949;3
74333;8752;3
13919;8664;3
25421;8337;5
24029;4896;2
6093;5871;1
15874;5105;5
86011;5106;2
23324;7914;6
9273;5001;7
59090;7009;2
59845;6882;7
2370;6976;5
413;1663;3
28873;3087;4
26756;7469;6
42468;8460;6
72200;3785;5
82853;1964;7
32357;4136;6
95339;6482;3
24922;3936;5
73377;7949;6
2314;4588;7
62690;8780;6
79240;3571;1
32066;6574;7
55318;7800;1
58153;7469;7
31939;2934;3
3848;8161;4
85437;1705;3
90269;2506;1
66269;3895;2
67548;7864;7
15685;3125;7
26140;5722;4
94108;2540;3
32488;1573;6
57154;5345;1
70706;3015;7
60290;3328;3
23931;3024;3
79210;7714;5
68760;3358;6
98949;6451;4
32239;6242;4
16697;4129;7
76742;7916;5
79771;5298;4
45935;8558;4
92865;5195;6
5063;3267;6
23058;2290;2
5123;6797;2
85621;5744;7
68360;8210;4
18579;7645;4
76326;1080;5
34502;7224;1
87746;2675;5
18045;5957;6
86439;3286;6
95318;2427;2
33334;2654;7
20412;1010;5
66994;1189;3
61084;4807;2
51339;7061;4
30957;5150;6
35621;7820;7
1370;7696;5
81276;3866;5
23170;4168;6
21820;8050;6
3096;1640;7
66006;8348;2
70882;2804;6
83739;1514;7
13462;2831;6
36418;8112;4
19706;3428;4
51703;3040;3
19910;6443;6
6393;7591;2
95391;1494;2
95427;7002;6
29806;8744;2
61253;3700;1
86219;2743;6
36125;7149;1
68843;6964;4
59589;1533;5
33569;7198;1
51687;3530;7
13306;6953;3
54944;4206;6
84341;1711;4
55799;8964;1
74164;1036;5
23275;2294;6
97293;7920;2
58663;7826;3
84625;5084;5
78276;8380;2
9354;7805;5
42992;2403;7
71517;3614;7
3165;6079;5
65075;7577;6
79320;7113;5
50653;5637;2
49370;5941;5
24273;4474;6
79661;7193;2
67268;6757;7
68970;2070;4
45138;5183;1
50333;6473;5
94836;1824;2
5612;2112;1
95508;1879;4
41722;8160;1
16144;3777;3
93730;5986;7
9920;4407;5
71232;3519;7
45741;7044;2
50520;8232;4
42582;1229;1
42200;4622;7
8260;4071;2
44728;2488;3
28767;2058;1
79341;3802;3
72966;3644;4
54775;1113;5
86085;5626;6
22763;2976;6
8691;5293;2
75573;5963;3
41007;3200;4
25348;8934;5
92868;7774;5
69389;3084;3
26100;6560;6
5526;1060;1
27640;2796;3
36930;6763;5
73479;7447;6
81449;2608;4
8926;8995;7
66645;1809;7
85812;4750;2
34255;8475;6
84445;2039;3
14719;4568;2
35369;1308;2
42340;7209;4
14544;8850;5
86979;7245;6
383;1241;5
99487;2044;1
49445;4778;5
8327;6047;1
15306;2886;3
67037;3779;7
90987;6532;2
65698;1684;2
52248;7929;4
58980;2728;7
98039;3172;2
59306;4115;5
55550;2413;6
93924;7713;2
157;2564;3
26894;1619;6
60003;3885;2
30287;1991;4
90907;4862;1
8848;4374;2
75763;3676;1
3851;3549;1
51683;1689;4
87248;3136;6
5866;8062;7
74718;3849;4
63822;3566;7
51931;6593;3
91957;4190;2
92100;5059;2
77384;1210;5
99713;1127;3
68427;2355;5
64457;8181;6
86203;3240;4
85359;3858;1
63449;1455;6
48970;5185;4
10764;1146;1
9362;8581;3
92781;6361;7
73339;7585;5
30509;8326;5
59916;5295;4
84847;2411;7
15873;1226;1
97342;1773;2
32841;5321;4
62285;5389;4
36050;6445;1
58102;2055;2
55189;1039;5
84893;7981;6
39454;4050;4
40976;7624;4
57099;7158;4
33738;1048;5
4913;2753;6
72323;2210;6
46679;7949;6
97893;4168;5
53562;3929;5
7429;4769;1
34202;7073;5
75680;2634;1
41289;8907;4
69140;4350;7
36273;6724;6
49801;8818;3
47900;7486;4
87367;7193;4
43371;8065;3
69859;1579;3
51447;5911;5
44600;5619;3
25173;1586;7
99453;8434;1
77405;6500;4
84220;4315;7
15177;5313;7
86566;2462;7
83698;2503;2
93450;7041;5
49456;5622;2
77111;3386;2
56082;1436;3
47991;7206;1
27812;5831;6
80790;3474;7
42940;2157;1
54168;5535;4
27759;1640;6
62606;6403;4
55952;6937;1
11657;2873;4
41853;8069;6
26942;6098;3
32802;8829;7
26251;7997;1
27074;6654;2
56626;1954;6
32787;7661;4
69588;2192;2
85000;4511;7
76213;4632;7
20630;6752;7
20152;4470;4
67024;4829;2
15818;3627;4
39800;6053;5
56031;8626;1
13498;8105;6
20937;4006;7
14320;7295;2
35254;5512;4
77767;3556;5
79201;5226;5
70866;7781;5
15931;4157;5
23109;1814;3
33757;2545;4
1540;4369;3
1085;6578;1
66398;8808;5
80823;2596;2
27627;8414;7
87529;4076;3
59730;1417;5
13215;7226;1
77044;3441;6
7855;7373;6
15692;3326;4
26877;2834;6
87576;7709;3
71141;3628;2
82419;8491;4
85840;2259;3
79834;7549;7
14785;8679;4
19382;3286;3
97406;6800;5
78828;3475;3
59327;5889;7
59890;3234;6
17605;3767;7
20189;7644;3
92627;5234;3
2725;4995;6
21362;3176;1
59048;6918;7
47695;4114;1
73;6755;6
16614;3479;5
77080;2097;6
45385;2817;5
86852;6533;3
16269;3999;7
32688;2795;5
92707;7372;7
99806;4421;4
65807;1853;3
2243;1562;6
30040;7101;2
72039;5729;7
94367;7246;4
57179;6290;5
6223;8225;3
85553;6771;5
33697;2012;1
24597;6613;2
46528;6140;5
17077;2152;6
27773;6892;1
8935;8354;5
64066;5762;4
62943;1607;1
86319;2287;6
27873;6421;6
90727;3560;3
35793;7802;2
79294;2086;6
65177;6478;6
33585;4613;5
81969;5989;5
690;7446;4
40461;3917;5
16719;8680;1
26400;3626;4
69932;4440;1
95709;8858;2
99785;4414;3
56325;6729;3
3573;7310;6
83812;3387;5
45594;1668;3
81881;7995;2
47080;6730;7
86578;1485;4
12092;5828;4
97677;8977;2
90172;6290;2
68192;3006;2
28814;3380;5
40027;8554;1
63973;1240;1
25847;5097;2
57004;4425;6
62947;7018;6
68732;5047;3
18069;2849;7
6644;3780;7
60866;3648;7
85907;5477;3
30084;3753;3
42099;5173;4
86288;7455;2
58043;6924;2
40503;4647;6
42155;4316;1
4073;6089;2
23080;7264;7
66546;2397;5
96221;8559;2
93267;7369;6
962;2001;5
35840;8399;4
71169;2381;6
58290;2291;1
96430;1984;4
56312;2268;7
45261;1220;1
9827;1205;2
73836;5037;5
7284;8025;3
6184;7837;5
58874;8602;5
68794;7114;4
66786;2762;4
60919;1152;2
27469;8700;1
82553;6695;3
60225;8521;2
9700;4065;4
10769;5880;4
81464;7311;2
44959;5184;1
62531;6271;2
8099;1654;2
22394;2409;5
25269;5660;1
23882;8074;6
90171;2757;7
42456;8258;7
55837;4147;4
34954;7924;3
86071;1456;2
78607;2380;6
69927;1192;5
31496;6260;7
14981;2016;6
60080;8778;1
89119;2784;5
48725;7475;6
65273;1724;6
16399;7661;5
24088;5424;4
26408;6845;2
45128;2233;6
70107;3218;5
92599;1925;3
78995;4590;6
75045;3775;1
71132;3394;3
62063;7143;1
15252;8230;2
20021;6347;5
81493;1130;4
89525;5088;1
88613;1629;4
74533;1186;3
99108;5363;1
88289;8521;7
98179;1888;4
18364;6109;1
29460;8905;1
96138;3398;7
37101;1904;6
63340;8248;5
73187;5493;3
99531;1035;1
51037;3942;2
69966;2688;4
2360;5114;2
36901;8062;4
80704;6260;4
8246;2056;4
84066;2608;6
55752;6894;7
72042;5993;2
28153;1194;2
15554;7470;7
2043;7638;2
31653;2372;1
14268;7653;7
57706;5576;4
25006;5434;5
31540;2952;7
31769;7975;2
44486;3003;4
99151;3119;1
95114;5210;3
76022;7972;5
49732;8406;6
73478;5509;1
30170;3897;7
95877;2807;3
46464;4404;7
39842;6879;5
73770;3914;6
83894;7304;5
69360;4300;2
64434;5492;4
39427;2303;6
40597;6191;1
58039;5828;3
27394;1721;7
46928;4098;3
47108;7925;5
37542;6864;1
959;4638;2
77613;4303;6
47317;6234;7
5935;1846;1
63570;4853;1
84609;2437;7
27670;7989;5
88045;1625;7
12194;8064;6
20982;2394;5
88924;5557;5
1177;3081;6
13066;6712;5
39198;6484;7
54175;4138;1
89753;1009;7
40231;8450;5
1578;1642;5
72812;1395;4
7310;3318;6
86297;5302;6
96581;5240;5
9432;5751;4
20936;1849;7
72286;3279;6
8272;4759;4
