Employee_ID;Salary;Department
240;2534;5
241;7177;2
243;8059;2
244;4301;1
246;6511;5
247;4217;5
248;2801;1
249;7522;2
251;6257;4
252;7848;7
253;5954;5
254;9478;3
255;9006;1
257;2475;4
259;3238;6
260;1863;2
261;4124;7
262;1510;2
263;9165;6
264;7089;4
265;3895;4
266;1339;5
267;7372;5
268;3622;5
269;1929;5
270;7885;6
271;7752;7
272;5253;4
273;1407;3
277;8956;7
278;1562;1
279;2438;5
282;6804;1
283;4507;5
284;5431;3
285;2535;5
286;3081;1
287;8933;1
288;9736;4
291;2766;6
292;6419;6
293;4709;5
294;2157;7
295;7095;3
296;4002;1
297;8154;4
298;9948;1
299;6530;6
300;8616;5
301;9192;2
302;9751;1
303;4212;5
304;3438;2
305;2923;7
306;2061;1
307;5008;4
308;9651;1
309;3501;4
310;7389;3
311;8396;3
314;1956;1
315;1649;5
316;6110;2
317;2907;6
318;9040;3
319;9345;0
320;9404;1
321;9029;1
322;7438;1
323;8595;7
325;5480;6
326;4755;5
327;9935;2
329;8640;4
330;2022;1
331;9867;3
332;1557;3
333;8445;7
334;9441;4
335;7255;3
336;9518;1
337;5037;6
338;3142;3
339;6390;7
340;1895;4
341;9104;6
342;6150;3
343;5061;2
345;1170;5
346;6501;4
347;6978;4
350;9064;2
351;7131;6
352;8828;5
353;4883;3
354;1163;4
355;5410;1
356;2748;6
357;1649;4
358;6880;2
359;7457;2
360;3068;2
361;3323;1
362;1383;3
363;4038;7
364;4213;2
365;3310;1
366;6292;3
367;3580;4
369;4105;4
370;4177;5
371;2964;6
373;3388;6
374;8193;4
375;2570;5
377;1018;7
378;8434;7
379;7080;1
381;3739;1
382;4260;4
383;8123;4
384;9409;7
385;9595;6
386;5250;2
387;3006;1
388;1243;5
389;2734;2
390;5502;0
392;5779;1
393;5026;7
394;1114;3
395;5407;1
396;5453;7
398;9716;5
399;7829;4
400;8690;6
401;3876;3
402;8921;7
403;6361;5
404;5679;6
405;1870;2
406;8909;3
407;1122;6
408;5016;2
409;5390;7
411;7691;7
412;9476;1
413;2310;1
414;3735;1
415;9011;5
417;3993;2
418;6423;7
420;4643;6
421;6041;1
422;3934;4
423;9243;1
424;8067;0
425;5371;7
426;8673;7
427;3371;1
428;4481;4
429;5246;1
430;6234;4
431;3719;6
432;1354;7
433;6621;4
434;4538;2
435;4198;1
436;2162;3
437;1557;1
438;7491;2
439;3760;2
440;6446;7
441;4821;1
442;1763;5
444;3883;5
446;6353;5
448;6110;5
449;2352;1
450;9237;1
451;8244;7
452;8551;2
453;9620;7
454;9750;7
456;5433;4
457;5789;5
458;8094;1
459;6564;2
462;2930;3
463;2021;7
464;8295;1
465;9136;0
466;5229;1
467;5807;2
469;1020;2
470;3150;4
471;3254;1
472;6897;5
473;2477;7
474;6634;5
475;7257;2
476;9736;6
477;5287;3
478;7373;4
479;7201;4
480;7890;0
481;3375;6
482;5975;5
483;5687;1
484;4222;3
485;4601;5
486;5835;2
487;6127;6
488;4505;3
489;9425;1
490;1472;6
492;6106;5
494;6964;4
496;6270;2
497;6018;1
498;5748;1
499;6599;4
501;8843;5
502;8067;5
503;4353;2
504;1291;3
505;1300;0
507;1559;7
508;6196;4
509;8944;3
511;9759;7
512;6650;3
514;4341;3
516;7903;1
517;6602;5
518;6521;0
519;3776;7
521;4403;3
522;6130;1
523;5883;1
524;4753;6
525;2685;5
528;9821;4
529;9252;6
530;6257;3
531;3491;1
532;5106;7
533;9588;5
534;8256;7
535;6036;3
536;3413;3
537;7313;6
538;3655;1
539;1009;7
540;3409;1
542;1438;2
543;2903;7
544;7941;4
546;8988;7
547;8952;4
548;5713;2
549;9215;6
550;3045;7
551;5060;3
552;4423;3
553;5224;3
554;5643;6
555;7169;5
556;9550;7
557;7857;4
558;7623;6
559;1628;6
560;9415;2
561;5301;4
562;5145;4
564;6575;1
565;9164;1
566;8558;3
567;4204;6
568;9042;5
569;9313;6
570;6229;1
571;7627;4
572;7490;1
575;7979;4
577;5569;2
578;5519;7
579;9037;4
580;5875;3
581;4281;7
582;9768;4
583;9276;3
584;6330;3
585;7364;5
586;1560;6
587;1371;7
588;6746;6
589;7840;3
590;7865;2
591;3891;7
592;6367;3
593;4255;2
594;5636;7
596;2897;5
597;4237;7
598;4011;5
599;2155;7
600;6192;6
601;2721;3
602;1809;7
603;8366;1
604;1788;7
605;1967;2
606;9665;7
607;6567;2
608;8853;1
609;6788;3
610;4648;5
612;7534;3
613;4723;7
614;3844;7
615;2729;7
616;8271;0
617;4816;4
618;2517;4
619;2657;2
620;3876;5
621;8267;4
622;4713;7
624;6429;3
625;9856;4
626;9158;5
628;2247;4
629;1672;7
630;6727;1
631;2315;5
632;7692;2
633;1327;3
634;9157;5
635;5392;6
636;1472;7
637;2653;3
638;2726;7
639;8868;1
640;4262;5
641;6993;3
642;4177;5
643;1210;5
644;9954;1
645;5926;6
646;2882;5
647;4275;6
648;6490;6
649;1190;4
650;8105;0
651;4966;4
652;3517;1
653;9013;1
654;2122;7
655;5509;7
656;6412;7
657;8639;3
658;3184;3
659;1210;6
660;3441;3
661;9921;2
662;3399;4
663;8122;1
667;6948;3
668;4481;0
670;7396;3
672;1931;3
674;5096;6
676;4715;1
677;5901;7
678;3496;0
679;2187;3
682;6216;7
683;7595;5
684;6994;1
685;7961;2
686;5930;7
687;6304;2
688;6026;5
689;7597;2
690;8615;0
691;4555;6
692;8443;5
695;9518;3
697;8560;6
698;6321;7
700;9092;1
701;5162;5
702;2101;5
703;2957;7
704;3233;7
705;4290;3
706;5920;1
707;6411;3
708;1387;4
709;2354;6
710;2087;3
711;1789;5
712;3408;5
713;8454;0
715;7609;1
716;4387;3
717;9192;1
718;6221;6
719;2835;2
720;7784;5
722;9411;2
724;5825;1
725;8598;4
726;9077;2
727;7049;4
728;2070;5
729;6330;4
732;1724;4
733;5633;5
734;7374;6
735;1996;5
736;3567;5
737;8753;3
738;7615;7
739;9622;5
740;7758;1
741;2321;6
742;8090;3
743;6303;1
745;2718;6
746;1068;5
747;8923;4
748;2317;7
750;1422;1
752;9882;2
754;2180;3
755;3105;2
757;5253;5
758;9917;1
759;4959;3
760;9029;1
761;2706;5
762;7939;1
763;6829;0
764;1253;7
765;1965;3
766;3301;5
768;2466;3
769;6973;5
770;5201;3
771;9092;6
772;7877;1
773;9839;7
774;2350;5
775;7144;5
776;4741;6
777;5242;4
778;6445;2
779;2737;4
780;2422;1
781;6925;3
782;9012;4
783;1838;4
784;1476;7
785;1721;4
787;9652;4
788;4462;1
789;3246;5
790;2631;7
792;4355;1
795;7270;3
796;3181;3
797;9641;4
798;3031;4
799;4166;7
800;6972;4
801;4339;6
802;6542;7
803;1611;5
805;9617;7
806;1921;1
807;2066;2
808;2451;6
809;8837;5
810;6725;2
811;1779;7
813;7306;4
815;1295;4
816;1992;1
817;8774;3
820;4241;3
821;4883;7
822;8579;7
824;6290;7
825;3798;3
827;1313;4
828;4460;1
830;9180;5
831;5290;4
832;8323;7
834;1135;4
835;9786;5
836;7972;7
837;7333;4
838;7007;1
839;6315;5
840;2358;5
841;2874;4
842;7423;7
844;6331;3
846;3496;6
847;4257;1
849;9158;7
850;6173;2
851;3141;2
852;3634;7
853;7404;4
854;4146;5
855;4815;6
856;7516;0
857;9704;7
860;4881;1
862;6640;5
863;8982;3
864;2215;1
865;7563;3
866;7648;3
867;1333;4
868;9160;2
869;7390;7
871;4973;4
872;4783;7
873;1196;3
874;8350;6
875;4475;1
878;2716;2
879;7768;7
881;6509;7
882;2131;6
883;5330;5
884;8603;1
885;1204;2
886;3195;3
887;5264;1
888;5836;7
889;5065;5
890;4508;6
891;8151;6
892;4065;7
893;7921;6
894;2855;7
895;6932;4
896;6049;3
898;3659;2
899;9612;5
903;7576;1
904;7675;4
905;6012;2
906;5888;5
907;4652;4
908;2834;5
910;9618;5
911;4313;7
912;6675;1
914;3968;3
916;7527;0
917;2333;5
918;8125;2
919;6184;4
920;2433;6
921;2757;3
922;2610;3
923;9826;5
924;1448;1
925;2503;6
926;6035;4
927;8509;2
928;3362;4
929;4478;4
930;1578;1
931;2471;3
932;5189;2
934;4239;4
935;4833;1
937;9010;6
938;6802;4
939;5464;7
940;5914;7
941;4920;3
942;9339;4
943;5180;4
944;8952;4
945;5732;2
946;5340;5
947;3566;5
950;8567;3
951;4849;6
952;9491;3
953;7854;4
954;4357;7
955;6423;2
957;2978;7
958;2559;7
959;3595;1
963;4112;7
964;1570;2
965;5896;7
966;7634;2
967;8245;1
968;9707;0
969;2758;4
970;4994;3
971;7812;0
973;7174;4
974;7513;3
975;5905;2
976;2825;7
977;5097;2
978;8701;5
979;9678;3
980;9444;3
981;3312;1
982;2066;7
983;2827;1
984;1938;1
985;3066;6
986;7403;4
987;8136;7
988;3288;3
989;3920;7
990;8492;5
992;8438;7
994;4920;5
995;5137;7
996;6050;5
997;3698;3
998;9857;1
999;7306;1
1002;8363;3
1003;5816;4
1004;2936;4
1005;2989;6
1006;5706;3
1007;8946;4
1008;4859;4
1009;1579;4
1010;2263;1
1012;2246;6
1013;1184;3
1014;9110;1
1015;1103;6
1016;1796;3
1017;5257;5
1018;6311;5
1019;9229;1
1020;1539;5
1021;2581;2
1023;5583;4
1024;1749;2
1025;7393;4
1026;7423;2
1027;3353;7
1028;7354;3
1029;1814;6
1030;2459;6
1031;5588;6
1032;5629;6
1033;5214;7
1035;1641;5
1036;6866;7
1037;5098;1
1038;9516;5
1041;9870;1
1042;1829;5
1043;4535;5
1046;3954;2
1047;5155;2
1048;2525;7
1049;6553;6
1050;5284;4
1051;5908;3
1053;6595;0
1055;1201;6
1058;6253;5
1059;6549;1
1061;8656;2
1062;3254;6
1064;3314;4
1065;2284;6
1066;6575;4
1068;8428;5
1069;8742;3
1070;5687;7
1071;2590;5
1072;2761;7
1074;8364;3
1075;5391;7
1076;5986;5
1077;7779;0
1078;8459;2
1079;9190;1
1080;6972;3
1081;2440;3
1082;2444;7
1084;1420;3
1085;6705;1
1088;2064;4
1089;9965;4
1090;2963;1
1091;2209;7
1092;1039;0
1093;3740;0
1094;6083;5
1097;2725;6
1098;9869;2
1099;4633;7
1100;8724;7
1101;8849;3
1102;7125;7
1103;1170;3
1104;1064;5
1105;5456;7
1106;1461;5
1107;6219;3
1108;3658;3
1109;1451;4
1111;1270;5
1112;3661;4
1113;9482;6
1114;9105;6
1115;2061;1
1117;7871;6
1118;9494;1
1119;8785;4
1120;8567;7
1121;6991;7
1122;5196;3
1123;9037;4
1124;7201;4
1125;7897;7
1126;6367;7
1127;3015;5
1129;1556;3
1130;8143;7
1131;1132;2
1132;3772;4
1133;2422;2
1134;3076;5
1135;2435;6
1136;7400;6
1137;5798;2
1138;3749;3
1140;4478;3
1141;5060;2
1142;6356;4
1143;6715;2
1144;4599;4
1148;3846;1
1149;8248;7
1150;9000;1
1151;2711;3
1152;8385;1
1153;7628;4
1154;1994;3
1155;1869;6
1157;1552;3
1158;3367;6
1159;7494;5
1160;2532;4
1162;3222;5
1163;8257;5
1164;1005;6
1165;8961;4
1166;3891;6
1167;8612;5
1168;1904;7
1169;4040;5
1171;9243;2
1172;5299;6
1173;9761;3
1174;5786;2
1177;6483;3
1179;6799;6
1180;8013;6
1181;2130;7
1182;8656;3
1184;7892;5
1185;7111;5
1186;5082;1
1187;2982;7
1190;6442;4
1191;9990;1
1192;5370;4
1193;3362;2
1194;1653;6
1195;5234;1
1196;7675;5
1197;3601;2
1198;1281;7
1199;9644;2
1200;6385;3
1201;9853;3
1202;5956;7
1203;2880;5
1204;8531;4
1205;1175;6
1206;5843;5
1207;6721;5
1208;5415;5
1210;6937;5
1211;2638;4
1212;8912;2
1213;6440;2
1214;9533;6
1215;1214;4
1216;6249;7
1217;7284;3
1218;2096;1
1219;6521;1
1220;8856;4
1222;4685;6
1223;2441;6
1224;1690;3
1225;9626;2
1226;4895;6
1227;8133;2
1228;2930;3
1229;2721;1
1231;2335;4
1232;8398;5
1233;8418;5
1234;6591;6
1235;2612;3
1236;7248;5
1237;1150;3
1238;4104;4
1239;8088;3
1240;6593;1
1241;1909;5
1242;1958;5
1243;4868;7
1244;1586;5
1245;7908;1
1246;8461;3
1247;9488;5
1248;9454;3
1249;8236;1
1250;6933;1
1251;7876;3
1252;7198;1
1253;9535;3
1254;4380;2
1255;3800;1
1256;4007;5
1257;8635;1
1259;3182;0
1260;7909;7
1261;1474;4
1262;2671;6
1263;6642;6
1264;3088;7
1265;8871;4
1267;6072;3
1268;5837;2
1269;3441;1
1270;4447;1
1271;2948;3
1272;2329;7
1273;3073;1
1274;4377;5
1275;3739;3
1276;1882;6
1277;3485;5
1278;1280;7
1280;3924;1
1281;8860;2
1282;9976;6
1283;9891;6
1284;3391;5
1285;7050;4
1286;8038;6
1287;3634;4
1289;1788;6
1290;9095;5
1291;8768;0
1292;4008;1
1295;6055;2
1296;3495;2
1298;9043;4
1299;8633;3
1300;4589;4
1301;1835;5
1303;1295;4
1304;4260;3
1305;3391;7
1306;7776;3
1307;9898;2
1310;3914;1
1311;6452;6
1314;8491;1
1315;9837;1
1316;2595;1
1317;3268;4
1318;3883;3
1319;5741;1
1320;2335;3
1321;9272;2
1322;8555;6
1323;4639;6
1324;2816;5
1325;3107;7
1326;2303;3
1327;8644;3
1328;2271;5
1329;5611;7
1330;5162;7
1331;4138;4
1332;9872;3
1334;2430;1
1335;3237;1
1337;6406;2
1338;1315;6
1339;1403;6
1340;7305;3
1341;8673;4
1342;1503;1
1343;2693;2
1344;6037;2
1345;3436;3
1347;8032;1
1348;9957;0
1349;6699;5
1350;9003;7
1351;4954;7
1352;6260;5
1354;4870;4
1355;6095;7
1356;8726;4
1357;6472;3
1358;5482;3
1359;4658;6
1360;7615;2
1362;8930;2
1364;5178;7
1365;7863;3
1366;1255;2
1367;9855;6
1368;6378;1
1369;1383;5
1371;6338;0
1373;8006;5
1374;6203;3
1376;6634;4
1377;6708;2
1378;5288;2
1379;5960;7
1380;4061;6
1382;2393;7
1383;3095;2
1386;5880;2
1387;4915;4
1388;7344;2
1390;5535;3
1391;3785;6
1392;8173;4
1393;6829;3
1394;9982;4
1395;8488;2
1396;2195;6
1397;3399;3
1398;8066;6
1399;8063;2
1400;8235;7
1401;7867;0
1402;9979;2
1403;3779;2
1405;7577;7
1406;2821;6
1408;2787;1
1409;1245;6
1411;6894;1
1412;5774;7
1413;2887;7
1414;1076;1
1415;9494;7
1416;2817;5
1417;5143;7
1418;8218;7
1419;7786;1
1420;9018;6
1421;8959;7
1422;7178;5
1423;7965;1
1424;1414;2
1427;2009;6
1428;4617;4
1430;2936;2
1431;2168;3
1432;2851;2
1433;3365;2
1434;8553;6
1435;9499;3
1436;2338;5
1437;3508;4
1438;9461;1
1439;7268;3
1440;1011;2
1441;9818;2
1442;8820;7
1443;7150;0
1444;1790;6
1446;8616;6
1447;2478;6
1448;4444;5
1449;6334;5
1450;3242;1
1451;5059;7
1452;9834;7
1453;1459;2
1454;1895;6
1455;9716;1
1456;6731;6
1457;6405;7
1458;7668;4
1459;3050;5
1460;3680;5
1462;2465;6
1463;4607;4
1464;6231;2
1465;4265;1
1466;7511;5
1467;9163;4
1468;8446;5
1471;8077;5
1472;4772;3
1473;5873;4
1474;5168;7
1475;8637;5
1476;2198;2
1477;3631;4
1478;8189;7
1479;1254;1
1480;4385;5
1482;1340;1
1483;5967;4
1484;2648;2
1485;4521;4
1486;2116;4
1487;8517;2
1488;4971;6
1489;9883;1
1490;5945;1
1491;2620;6
1492;4796;5
1493;6533;3
1494;2493;2
1495;7546;6
1496;6622;1
1497;4083;7
1498;1964;6
1499;1442;7
1500;7783;1
1501;1701;4
1502;1033;7
1503;2072;4
1504;8723;1
1505;7624;6
1507;7527;6
1508;7822;1
1512;1939;5
1513;9570;7
1514;3299;2
1515;1264;3
1516;6951;7
1518;2965;3
1520;9260;0
1521;8734;2
1522;1967;7
1523;4206;3
1524;4757;4
1526;6329;1
1527;4571;6
1528;1875;7
1529;3910;5
1531;6155;1
1532;7921;1
1533;5389;1
1534;5104;3
1535;9994;3
1536;3660;1
1537;3806;3
1539;3991;5
1540;9966;4
1541;5348;4
1542;5197;1
1543;9808;3
1544;7415;2
1546;6274;7
1547;5213;2
1548;6157;5
1549;3579;5
1550;4930;2
1551;4085;5
1552;4166;2
1553;3858;5
1554;7592;0
1555;3033;3
1557;9028;3
1559;7206;1
1560;2463;5
1562;6526;1
1563;9211;3
1564;8226;6
1565;8407;3
1566;2675;6
1567;8037;3
1569;9499;1
1570;6601;3
1572;9371;3
1574;7827;1
1575;3745;7
1577;6685;3
1578;1606;5
1579;9596;4
1581;1999;2
1583;8070;5
1584;4095;4
1585;8369;3
1587;3113;5
1588;4985;1
1589;3866;2
1590;2768;7
1591;4785;2
1592;5660;1
1593;8629;2
1594;3751;1
1595;3434;3
1596;7486;7
1597;2216;3
1598;6933;2
1599;9456;1
1600;5763;5
1601;8817;3
1602;6885;7
1603;8619;3
1604;9436;6
1606;6530;6
1607;2566;7
1608;1339;5
1610;7100;4
1611;1937;0
1612;4496;3
1613;5615;4
1614;2718;4
1615;4328;1
1616;4710;3
1617;5610;4
1618;3663;6
1620;6828;5
1621;2078;2
1622;9774;5
1623;5650;2
1626;5783;7
1627;8159;7
1628;3980;7
1629;4003;5
1630;9229;2
1631;2836;3
1632;1571;4
1633;1035;3
1634;6324;5
1638;8566;4
1639;6291;5
1640;5569;4
1641;4336;2
1643;4471;6
1644;9352;1
1645;6411;6
1646;9025;6
1647;9449;6
1649;9744;5
1650;8717;2
1651;3812;3
1652;4808;4
1653;7705;0
1654;4711;7
1655;8003;5
1656;9279;5
1657;1306;7
1658;2311;1
1659;6845;1
1660;4251;6
1661;8983;1
1662;7326;1
1663;6520;2
1665;1000;5
1666;8703;6
1667;1841;2
1668;9492;1
1670;4704;6
1673;7931;1
1674;8812;4
1675;1084;6
1676;8665;1
1677;7243;7
1678;5373;4
1680;1439;4
1681;2978;5
1682;6496;4
1683;5285;6
1684;4507;1
1685;4425;6
1687;1398;1
1688;4971;5
1689;1796;1
1691;2844;6
1692;4783;5
1693;6236;2
1694;8687;1
1695;6655;3
1696;3438;6
1697;4764;7
1698;3510;7
1699;2903;2
1700;1616;3
1702;5390;6
1703;2195;2
1704;9361;3
1705;1677;4
1706;7144;7
1707;5203;4
1708;5066;6
1709;9722;4
1710;7974;7
1711;3717;5
1712;9380;4
1713;4288;4
1714;3090;6
1717;8713;2
1718;9006;1
1719;6554;4
1720;3461;1
1721;9889;6
1722;2296;7
1723;5369;1
1724;5794;1
1725;9802;5
1726;3900;6
1727;7587;4
1728;8498;7
1729;3767;7
1730;4014;3
1731;8271;2
1732;4221;7
1734;6356;5
1735;6907;4
1736;9237;2
1737;1168;2
1738;6809;7
1739;4201;7
1740;5062;4
1741;6803;7
1742;8138;6
1743;6861;3
1744;3081;4
1746;6019;5
1747;9426;7
1748;3531;2
1749;5042;1
1750;9872;2
1751;9116;3
1752;4910;6
1753;1159;0
1754;3679;3
1755;1372;1
1756;2374;4
1759;7084;2
1760;9411;2
1761;2329;7
1762;4177;1
1763;3500;3
1764;6712;6
1765;8210;4
1767;1532;5
1768;2034;4
1769;5216;5
1770;6625;1
1771;7520;4
1772;8892;6
1773;6075;3
1774;3812;5
1775;9262;7
1776;4864;7
1777;7425;5
1778;9899;4
1779;5627;1
1780;5560;7
1781;5690;2
1783;3935;3
1784;1919;1
1785;9699;7
1786;8748;3
1787;3246;3
1788;8602;1
1789;5337;5
1790;3718;7
1791;4942;7
1792;6292;2
1793;6569;3
1794;8179;7
1795;4598;2
1797;9417;0
1798;9026;6
1799;7087;7
1800;6310;7
1801;1419;4
1803;4114;3
1804;7135;2
1805;1248;6
1807;4109;4
1808;5639;6
1809;3368;2
1811;4032;3
1812;4722;4
1813;8174;3
1814;2109;6
1815;6868;2
1816;1121;5
1817;8967;7
1818;1481;5
1819;4143;2
1820;2693;3
1821;9405;6
1822;3074;0
1823;4745;6
1824;4174;5
1826;2146;5
1827;2334;6
1828;3805;3
1829;9011;5
1832;7493;7
1833;7614;5
1835;7990;0
1836;9542;3
1837;3041;7
1838;3996;3
1840;4123;6
1841;9993;6
1842;8810;5
1843;3613;3
1844;2166;5
1845;1532;5
1846;9995;2
1847;4420;2
1848;9548;5
1849;9696;4
1850;8094;1
1851;1115;3
1852;2662;1
1853;5382;5
1854;7084;3
1856;9045;6
1857;5132;6
1858;8089;3
1859;6844;4
1860;2756;2
1861;7685;3
1862;5964;7
1863;4135;2
1864;7087;7
1865;7408;7
1866;5315;2
1867;9922;1
1868;6988;2
1869;8560;2
1870;2102;3
1871;5552;6
1872;1745;7
1874;7232;5
1875;2241;6
1876;3267;4
1877;6428;7
1878;9391;1
1879;9226;4
1880;3720;4
1881;1363;4
1882;2505;3
1884;7216;4
1886;5231;7
1887;7696;1
1888;5991;6
1889;9406;7
1890;2164;5
1891;4240;0
1892;1908;4
1893;9673;5
1894;6345;5
1895;3405;7
1896;2489;4
1897;6046;4
1898;3065;4
1899;5847;5
1900;4565;3
1901;9340;6
1903;6837;2
1905;8980;5
1906;2405;1
1907;1505;1
1908;8454;6
1909;2728;4
1910;9144;1
1911;6045;3
1912;8979;5
1913;9110;5
1914;6876;6
1916;7232;7
1917;7753;5
1918;3493;2
1919;3962;4
1920;6627;5
1921;3607;5
1922;5063;1
1923;2648;5
1924;5378;2
1925;7080;5
1927;5299;3
1929;7879;4
1930;1509;6
1931;9127;6
1932;1163;7
1933;6598;1
1934;8988;6
1935;6693;6
1936;8259;2
1937;2931;2
1938;9725;1
1939;3173;1
1942;7991;7
1943;1752;6
1944;1566;2
1945;7693;5
1946;4101;3
1947;9226;4
1948;1178;2
1949;3884;3
1950;8803;7
1951;3685;5
1953;7996;2
1954;9683;6
1956;8637;3
1958;8612;6
1960;5019;7
1962;1960;4
1963;4576;3
1964;2312;6
1965;6040;3
1966;3207;7
1967;4718;5
1969;5588;3
1970;4026;6
1971;6171;2
1972;9197;6
1973;2659;0
1974;1634;7
1975;3699;3
1976;5027;4
1977;1869;2
1978;3252;3
1980;2710;3
1981;8109;2
1982;6829;6
1983;1318;1
1984;2676;2
1985;1487;6
1986;5921;7
1987;7554;6
1988;1363;4
1990;1592;0
1992;1503;5
1993;8638;6
1994;1274;3
1995;7914;6
1996;7960;3
1997;6338;1
1998;9423;2
1999;2625;7
2000;4606;3
2003;1540;4
2004;8096;6
2005;5784;6
2006;3784;1
2007;5610;1
2009;7641;5
2011;7189;5
2012;2528;3
2013;6733;4
2014;7033;4
2015;2596;2
2016;7031;6
2019;6124;1
2020;8599;2
2021;7594;4
2022;5067;1
2023;4827;7
2026;4967;1
2027;9599;7
2028;6962;3
2029;1296;4
2030;9028;1
2032;4199;3
2034;1342;6
2035;5261;7
2036;5212;2
2037;3969;4
2038;9761;2
2040;9263;3
2041;9756;7
2042;1225;5
2043;1649;3
2044;6415;4
2045;1985;2
2046;9300;1
2047;3944;5
2048;1458;1
2049;2482;1
2050;3793;5
2051;8870;1
2052;5840;7
2053;8784;2
2054;5035;3
2055;3179;4
2056;8255;6
2057;6239;6
2058;3549;4
2059;3265;7
2060;9474;6
2061;5212;2
2063;9898;3
2064;8441;4
2065;4966;6
2066;3217;2
2067;3731;5
2069;6893;4
2070;2860;1
2071;4712;5
2072;4314;2
2073;6289;1
2074;6796;2
2076;9442;7
2077;6614;4
2078;7800;5
2079;9042;4
2080;3346;4
2081;2886;3
2082;2314;1
2084;5581;2
2085;1311;3
2086;8098;6
2089;1095;5
2090;1515;3
2091;9363;2
2092;8541;5
2093;4423;3
2094;9247;0
2095;6407;3
2096;5146;7
2097;1290;1
2099;5279;5
2100;8659;3
2101;6733;2
2104;5020;7
2107;4068;2
2109;9225;2
2110;8604;5
2111;7572;5
2112;8991;5
2113;6665;5
2114;4389;2
2115;7363;4
2116;9776;1
2117;3229;6
2119;5319;2
2120;3547;5
2121;1222;2
2122;8733;7
2123;7326;0
2125;1856;2
2126;7960;1
2128;6195;5
2129;8611;6
2130;7690;7
2131;5076;2
2132;9928;1
2133;7995;2
2134;8386;4
2135;6786;1
2136;6118;4
2137;6796;3
2138;1918;4
2139;9748;3
2140;7439;2
2141;8741;4
2142;7647;7
2143;2054;1
2144;8595;7
2145;1085;7
2146;7149;4
2147;6510;1
2148;7436;5
2149;6210;6
2150;3379;5
2153;2383;6
2155;9750;4
2156;3854;4
2157;7947;7
2158;1193;4
2159;5029;7
2160;7904;3
2161;1868;7
2162;4911;1
2164;2138;3
2166;3684;7
2167;1462;2
2170;9277;7
2171;1143;4
2172;4681;2
2173;4091;2
2174;5590;1
2175;3649;7
2176;6321;7
2177;5786;2
2178;5042;1
2179;5299;3
2180;2969;2
2181;3771;5
2182;2615;2
2186;8481;4
2188;4096;5
2189;5800;2
2190;5914;4
2191;1241;2
2192;6027;4
2194;1256;7
2195;5551;3
2196;6117;4
2197;8335;0
2198;4366;1
2201;3654;3
2202;4942;2
